TweetID,date,positiveScore,neutralScore,negativeScore,sentimentType,location,keyword,unigram,tweet
0586,25/4/2020,0.004106022,0.406496159,0.589397819,negative,George Town,marah,"sesungguhnya', 'tindakn', 'uistza', 'buat', 'ramai', 'orang', 'terkesan', 'dan', 'marah', 'kaau', 'ikut', 'hati', 'sayta', 'nak', 'cart', 'je', 'dejr', 'usaz', 'tapi', 'bila', 'ingat', 'satu', 'ayat', 'ni', 'tak', 'jdila', 'kalau', 'kita', 'taajd', 'benda', 'yang', 'baik', 'nak', 'ckp', 'lebih', 'baik', 'diam', 'saya', 'dapat', 'juga', 'tahan', 'diri', 'dari', 'godaan', 'syaita', 'harap', 'insaf', 'la', 'ustaz'",sesungguhnya tindakn uistza buat ramai orang terkesan dan marah kaau ikut hati sayta nak cart je dejr usaz tapi bila ingat satu ayat ni tak jdila kalau kita taajd benda yang baik nak ckp lebih baik diam saya dapat juga tahan diri dari godaan syaita harap insaf la ustaz
0587,25/4/2020,0.000507067,0.050199674,0.949293258,negative,George Town,sedih,"kucing', 'ni', 'jenis', 'mahluk', 'yg', 'pendam', 'im', 'not', 'lying', 'aku', 'since', 'sekolah', 'rendah', 'bela', 'kucing', 'tau', 'banyak', 'kucing', 'aku', 'jenis', 'mati', 'sbb', 'merajuk', 'bawak', 'diri', 'sedih', 'sbb', 'terlalu', 'rindu', 'someone'",kucing ni jenis mahluk yg pendam im not lying aku since sekolah rendah bela kucing tau banyak kucing aku jenis mati sbb merajuk bawak diri sedih sbb terlalu rindu someone
0588,23/4/2020,0.002648898,0.262240906,0.735110196,negative,George Town,sedih,"aii', 'kenapa', 'aku', 'sedih', 'malam', 'ni', 'biasa', 'la', 'mengenang', 'nasib', 'diri', 'di', 'rantauan'",aii kenapa aku sedih malam ni biasa la mengenang nasib diri di rantauan
0589,23/4/2020,0.004094449,0.405350448,0.590555103,negative,George Town,marah,"harini', 'mixed', 'feeling', 'betul', 'sat', 'rasa', 'happy', 'sat', 'rasa', 'nak', 'nangis', 'sat', 'rasa', 'marah', 'penat', 'lah', 'dgn', 'diri', 'sendiri'",harini mixed feeling betul sat rasa happy sat rasa nak nangis sat rasa marah penat lah dgn diri sendiri
0590,21/4/2020,0.004245649,0.420319266,0.575435085,negative,George Town,bunuh diri,"tengok2', 'tak', 'sempat', 'balik', 'pkp', 'tamat', 'free', 'from', 'covid19', 'sambung', 'class', 'balik', 'so', 'tadak', 'kes', 'bunuh', 'diri', 'yeay'",tengok2 tak sempat balik pkp tamat free from covid19 sambung class balik so tadak kes bunuh diri yeay
0591,21/4/2020,0.000381261,0.037744873,0.961873866,negative,George Town,sedih,"sendiri', 'yang', 'membodohkan', 'diri', 'sendiri', 'bila', 'orang', 'kecam', 'mula', 'la', 'nak', 'sedih', 'sedih', 'kenapa', 'awak', 'iye', 'ke', 'awak'",sendiri yang membodohkan diri sendiri bila orang kecam mula la nak sedih sedih kenapa awak iye ke awak
0592,20/4/2020,0.000600981,0.059497159,0.939901859,negative,George Town,sedih,"kita', 'bersedih', 'xsalah', 'sesetengah', 'orng', 'puaskan', 'hati', 'sbab', 'nk', 'padam', 'tp', 'xkn', 'kemana', 'sedih', 'x', 'salah', 'tp', 'jngan', 'smpai', 'siksa', 'diri', 'belajr', 'lh', 'untk', 'memaafkan', 'insya', 'allah', 'hati', 'lebih', 'tenang'",kita bersedih xsalah sesetengah orng puaskan hati sbab nk padam tp xkn kemana sedih x salah tp jngan smpai siksa diri belajr lh untk memaafkan insya allah hati lebih tenang
0593,11/4/2020,0.004096148,0.405518642,0.59038521,negative,George Town,marah,"percayalah', 'kalau', 'laki', 'selalu', 'marah', 'selalu', 'tegur', 'tu', 'tandanya', 'dia', 'sayang', 'ampa', 'lebih', 'dari', 'diri', 'depa', 'kalau', 'laki', 'jenis', 'on', 'utk', 'smua', 'and', 'xkisah', 'atau', 'tak', 'amik', 'tau', 'pasal', 'ampa', 'tu', 'ada', 'dua', 'kemungkinan', '1', 'dia', 'dah', 'give', 'up', 'on', 'you', '2', 'dia', 'dah', 'jumpa', 'pengantin'",percayalah kalau laki selalu marah selalu tegur tu tandanya dia sayang ampa lebih dari diri depa kalau laki jenis on utk smua and xkisah atau tak amik tau pasal ampa tu ada dua kemungkinan 1 dia dah give up on you 2 dia dah jumpa pengantin
0594,28/3/2020,0.00522724,0.517496742,0.477276019,neutral,George Town,sedih,"act', 'sedih', 'la', 'jugak', 'bila', 'kau', 'dengar', 'yang', 'someone', 'tu', 'jauhkan', 'diri', 'daripada', 'someone', 'ni', 'and', 'someone', 'tu', 'dia', 'gunakan', 'kau', 'as', 'alasan', 'untuk', 'jauhkan', 'diri', 'pada', 'someone', 'ni'",act sedih la jugak bila kau dengar yang someone tu jauhkan diri daripada someone ni and someone tu dia gunakan kau as alasan untuk jauhkan diri pada someone ni
0595,20/3/2020,0.005324128,0.527088643,0.467587229,neutral,George Town,#COVID19,"rm0', 'peringatan', '3', 'langkah', 'utk', 'mencegah', 'covid19', '1', 'duduk', 'di', 'rumah', '2', 'kerap', 'basuh', 'tangan', '&', 'jaga', 'kebersihan', 'diri', '3', 'kekal', 'jarak', '1', 'meter', 'antara', 'individu', 'kpjic', 'penang', 'care', 'for', 'life', 'ministry', 'of', 'health', 'covid19'",rm0 peringatan 3 langkah utk mencegah covid19 1 duduk di rumah 2 kerap basuh tangan & jaga kebersihan diri 3 kekal jarak 1 meter antara individu kpjic penang care for life ministry of health covid19 
0596,19/3/2020,0.000453388,0.044885461,0.954661151,negative,George Town,sedih,"aku', 'tak', 'curang', 'pun', 'aku', 'cuma', 'berdiam', 'diri', 'aku', 'tak', 'ada', 'orang', 'lain', 'pun', 'aku', 'cuma', 'sedih', 'aku', 'luah', 'dekat', 'twitter', 'sumpah', 'demi', 'allah', 'aku', 'tak', 'curang', 'langsung'",aku tak curang pun aku cuma berdiam diri aku tak ada orang lain pun aku cuma sedih aku luah dekat twitter sumpah demi allah aku tak curang langsung
0597,19/3/2020,0.001344602,0.133115591,0.865539807,negative,George Town,sedih,"aku', 'sedih', 'dgn', 'diri', 'aku'",aku sedih dgn diri aku
0598,26/12/2020,0.001331823,0.131850437,0.86681774,negative,Ipoh,bunuh diri,"ingatkan', 'orang', 'je', 'tertekan', 'zaman', 'covid', 'ni', 'sampai', 'nak', 'terjun', 'bangunan', 'rupanya', 'ampaian', 'pun', 'nak', 'terjun', 'bunuh', 'diri', 'ye'",ingatkan orang je tertekan zaman covid ni sampai nak terjun bangunan rupanya ampaian pun nak terjun bunuh diri ye
0599,14/12/2020,0.001444501,0.143005626,0.855549873,negative,Ipoh,sedih,"yang', 'jumpa', 'aku', 'semua', 'kata', 'ayah', 'aku', 'ni', 'baik', 'orangnya', 'dia', 'kalau', 'dapat', 'projek', 'tak', 'penah', 'lupa', 'kawan', 'kawan', 'dia', 'so', 'bila', 'rumah', 'kat', 'tanjung', 'tu', 'jadi', 'isu', 'kawan', 'kawan', 'dia', 'cakap', 'la', 'kesian', 'ayah', 'kamu', 'niat', 'nak', 'tolong', 'orang', 'tapi', 'tak', 'sangka', 'makan', 'diri', 'aku', 'lagi', 'la', 'sedih', 'bila', 'jadi', 'mcm', 'ni'",yang jumpa aku semua kata ayah aku ni baik orangnya dia kalau dapat projek tak penah lupa kawan kawan dia so bila rumah kat tanjung tu jadi isu kawan kawan dia cakap la kesian ayah kamu niat nak tolong orang tapi tak sangka makan diri aku lagi la sedih bila jadi mcm ni
0600,13/12/2020,0.000750902,0.074339265,0.924909833,negative,Ipoh,bunuh diri,"ahpis', 'kalau', 'kt', 'malaysia', 'ni', 'mesti', 'kena', 'tuduh', 'dkt', 'mahkamah', 'dah', 'cuba', 'bunuh', 'diri'",ahpis kalau kt malaysia ni mesti kena tuduh dkt mahkamah dah cuba bunuh diri
0601,10/12/2020,0.629010939,0.36727917,0.003709891,positive,Ipoh,sedih,"mxdsupplyco', 'kepada', 'hamba', 'allah', 'yang', 'tidak', 'dikenali', 'jaga', 'diri', 'baik', 'baik', 'terutama', 'musim', 'covid', 'jaga', 'solat', 'dan', 'jaga', 'makan', 'jangan', 'sedih', 'dengan', 'setiap', 'apa', 'yang', 'terjadi', 'sentiasa', 'kekal', 'positif', 'dan', 'bahagia', 'dengan', 'orang', 'sekeliling', 'saya', 'doakan', 'semoga', 'awak', 'dilimpahi', 'rezeki', 'yang', 'baik', 'selalu', 'aamin'",mxdsupplyco kepada hamba allah yang tidak dikenali jaga diri baik baik terutama musim covid jaga solat dan jaga makan jangan sedih dengan setiap apa yang terjadi sentiasa kekal positif dan bahagia dengan orang sekeliling saya doakan semoga awak dilimpahi rezeki yang baik selalu aamin
0602,7/12/2020,0.000131821,0.013050294,0.986817885,negative,Ipoh,bunuh diri,"fuh', 'ibarat', 'bunuh', 'diri', 'sendiri', 'ya', 'bila', 'dh', 'hmpir', 'siap', 'video', 'astu', 'terpadam', 'dan', 'takde', 'backup'",fuh ibarat bunuh diri sendiri ya bila dh hmpir siap video astu terpadam dan takde backup
0603,25/11/2020,0.000413851,0.040971287,0.958614861,negative,Ipoh,bunuh diri,"dulu', 'aku', 'tertanya', 'juga', 'kenapa', 'orang', 'stress', 'murung', 'smpai', 'ada', 'yang', 'nak', 'bunuh', 'diri', 'bila', 'pkpd', 'atau', 'lepas', 'kena', 'swab', 'test', 'sekrang', 'bila', 'dah', 'lalui', 'aku', 'rasa', 'logik', 'boleh', 'jadi', 'mental', 'issues', 'camtu'",dulu aku tertanya juga kenapa orang stress murung smpai ada yang nak bunuh diri bila pkpd atau lepas kena swab test sekrang bila dah lalui aku rasa logik boleh jadi mental issues camtu
0604,24/11/2020,0.222157725,0.770063853,0.007778423,positive,Ipoh,#KitaJagaKita,"hat', 'ni', 'sambungan', 'jaga', 'lah', 'diri', 'kome', 'masing', 'masing', 'jaga', 'diri', 'masing', 'masing', 'rakyat', 'jaga', 'rakyat', 'kita', 'masih', 'belum', 'menang', 'kita', 'jaga', 'kita'",hat ni sambungan jaga lah diri kome masing masing jaga diri masing masing rakyat jaga rakyat kita masih belum menang kita jaga kita 
0605,24/11/2020,0.002833817,0.280547882,0.716618301,negative,Ipoh,#COVID19,"teruskan', 'berniagalah', 'kita', 'pun', 'nak', 'bantu', 'semua', 'orang', 'apetah', 'lagi', 'time', 'covid19', 'ni', 'tapi', 'perkara', 'semudah', 'ini', 'takkan', 'sampai', 'nak', 'kena', 'kat', 'diri', 'sendiri', 'baru', 'nak', 'ade', 'akai'",teruskan berniagalah kita pun nak bantu semua orang apetah lagi time covid19 ni tapi perkara semudah ini takkan sampai nak kena kat diri sendiri baru nak ade akai
0606,23/11/2020,0.001217543,0.120536735,0.878245722,negative,Ipoh,bunuh diri,"dulu', 'aku', 'selalu', 'perlekehkan', 'orang', 'yg', 'bunuh', 'diri', 'aku', 'selalu', 'anggap', 'orang2', 'ni', 'iman', 'tak', 'kuat', 'aku', 'tak', 'faham', 'kesusahan', 'dorang', 'tapi', 'bila', 'aku', 'sendiri', 'membesar', 'baru', 'aku', 'faham', 'setiap', 'orang', 'ada', 'traumatic', 'moment', 'masing2', 'setiap', 'orang', 'ada', 'story', 'masing2'",dulu aku selalu perlekehkan orang yg bunuh diri aku selalu anggap orang2 ni iman tak kuat aku tak faham kesusahan dorang tapi bila aku sendiri membesar baru aku faham setiap orang ada traumatic moment masing2 setiap orang ada story masing2
0607,22/11/2020,0.002243318,0.222088473,0.775668209,negative,Ipoh,bunuh diri,"aku', 'hidup', 'hanya', 'kerana', 'bunuh', 'diri', 'itu', 'haram', 'i', 'just', 'following', 'the', 'flow', 'of', 'my', 'life'",aku hidup hanya kerana bunuh diri itu haram i just following the flow of my life
0608,16/11/2020,0.005761721,0.570410389,0.42382789,neutral,Ipoh,#COVID19,"kes', 'dah', 'naik', 'teman', 'harap', 'kome', 'semua', 'jangan', 'panik', 'terus', 'mengamalkan', 'sop', 'yang', 'disarankan', 'oleh', 'kkmputrajaya', 'dan', 'who', 'keluar', 'bila', 'ada', 'urusan', 'yang', 'penting', 'sahaja', 'jaga', 'diri', 'jaga', 'keluarga', 'inshaallah', 'kita', 'semua', 'akan', 'berjaya', 'membanteras', 'penyakit', 'covid19', 'ini'",kes dah naik teman harap kome semua jangan panik terus mengamalkan sop yang disarankan oleh kkmputrajaya dan who keluar bila ada urusan yang penting sahaja jaga diri jaga keluarga inshaallah kita semua akan berjaya membanteras penyakit covid19 ini
0609,16/11/2020,0.00477536,0.472760661,0.522463979,negative,Ipoh,bunuh diri,"theblackcat79', 'tp', 'rasanya', 'kalo', 'bunuh', 'diri', 'ni', 'x', 'coverx', 'silap', 'etiqa', 'cam', 'cover', 'ntah', 'la'",theblackcat79 tp rasanya kalo bunuh diri ni x coverx silap etiqa cam cover ntah la
0610,16/11/2020,0.000754686,0.074713866,0.924531448,negative,Ipoh,bunuh diri,"ada', 'lagi', 'patients', 'bunuh', 'diri', 'dlm', 'masa', 'sebulan', 'akibat', 'covid19', 'perghhhh'",ada lagi patients bunuh diri dlm masa sebulan akibat covid19 perghhhh
0611,15/11/2020,0.004363672,0.432003572,0.563632756,negative,Ipoh,bunuh diri,"losssai', 'weyyy', 'smlm', 'ada', 'orang', 'bunuh', 'diri', 'kat', 'bangunan', 'kosong', 'area', 'station', '18'",losssai weyyy smlm ada orang bunuh diri kat bangunan kosong area station 18
0612,12/11/2020,0.00286147,0.283285513,0.713853018,negative,Ipoh,sedih,"masa', 'tu', 'sedih', 'lah', 'fikir', 'dream', 'wedding', 'takkan', 'sama', 'dah', 'since', 'dah', 'start', 'bnyk', 'sop', 'kena', 'ikut', 'lama', 'pikir', 'alhamdulillah', 'aku', 'positifkan', 'diri', 'jeanggap', 'benda', 'ni', 'banyak', 'hikmahnya'",masa tu sedih lah fikir dream wedding takkan sama dah since dah start bnyk sop kena ikut lama pikir alhamdulillah aku positifkan diri jeanggap benda ni banyak hikmahnya
0613,12/11/2020,0.004896989,0.484801917,0.510301094,negative,Ipoh,bunuh diri,"afifahsyakirahh', 'hahahaaha', 'jgn', 'dicabar', 'dia', 'tengok', 'dah', 'terjun', 'dalam', 'longkang', 'cubaan', 'bunuh', 'diri', 'tu'",afifahsyakirahh hahahaaha jgn dicabar dia tengok dah terjun dalam longkang cubaan bunuh diri tu
0614,11/11/2020,0.002000914,0.198090448,0.799908638,negative,Ipoh,bunuh diri,"tiada', 'medical', 'card', 'atau', 'insurans', 'umpama', 'bunuh', 'diri', 'kita', 'di', 'masa', 'hadapan'",tiada medical card atau insurans umpama bunuh diri kita di masa hadapan
0615,6/11/2020,0.001307616,0.129453939,0.869238446,negative,Ipoh,bunuh diri,"benda', 'yg', 'cmnie', 'why', 'nk', 'men2', 'la', 'dh', 'la', 'org', 'akan', 'cepat', 'panic', 'berkaitan', 'isu', 'emosi', 'tau', 'x', 'benda', 'cmnie', 'patot', 'ramai', 'bunuh', 'diri', 'skrg'",benda yg cmnie why nk men2 la dh la org akan cepat panic berkaitan isu emosi tau x benda cmnie patot ramai bunuh diri skrg
0616,31/10/2020,0.000855408,0.084685365,0.914459228,negative,Ipoh,kecewa,"tipu', 'laaa', 'tak', 'kecewa', 'dgn', 'diri', 'sendiri'",tipu laaa tak kecewa dgn diri sendiri
0617,15/10/2020,0.000682794,0.067596618,0.931720588,negative,Ipoh,bunuh diri,"nedira21', 'jiran', 'kakak', 'aku', 'selang', 'beberapa', 'rumah', 'seja', 'budak', '10y', 'bunuh', 'diri', 'sbb', 'stress', 'mak', 'bapa', 'dia', 'gaduh2', 'seja', 'org', 'dpt', 'tau', 'sbb', 'ada', 'diari', 'budak', 'tu'",nedira21 jiran kakak aku selang beberapa rumah seja budak 10y bunuh diri sbb stress mak bapa dia gaduh2 seja org dpt tau sbb ada diari budak tu
0618,10/10/2020,0.002056026,0.203546589,0.794397385,negative,Ipoh,bunuh diri,"baddieamore', 'bosannya', 'bunuh', 'diri', 'gituu'",baddieamore bosannya bunuh diri gituu
0619,6/10/2020,0.001090906,0.107999695,0.890909399,negative,Ipoh,marah,"masih', 'cringe', 'dia', 'panggil', 'diri', 'dia', 'abah', 'like', 'biar', 'jela', 'rakyat', 'yg', 'sebut', 'ko', 'takyah', 'sebut', 'dah', 'la', 'rakyat', 'tgh', 'marah', 'skrng', 'ni'",masih cringe dia panggil diri dia abah like biar jela rakyat yg sebut ko takyah sebut­ dah la rakyat tgh marah skrng ni
0620,6/10/2020,0.00171003,0.00171003,0.828997044,negative,Ipoh,bunuh diri,"zerorox', 'schxnht', 'theisyraf', 'yg', 'tk', 'baik', 'dia', 'rakyat', 'hilang', 'kerja', 'malaysian', 'rugi', 'berbillion', 'billion', 'satu', 'hari', 'dan', 'kemungkinan', 'gov', 'pun', 'tk', 'dapat', 'gaji', 'kalau', 'dh', 'ekonomi', 'pun', 'teruk', 'peningkatan', 'kes', 'bunuh', 'diri', 'pn', 'akan', 'meningkat'",zerorox schxnht theisyraf yg tk baik dia rakyat hilang kerja malaysian rugi berbillion billion satu hari dan kemungkinan gov pun tk dapat gaji kalau dh ekonomi pun teruk peningkatan kes bunuh diri pn akan meningkat
0621,5/10/2020,0.00350135,0.346633665,0.649864985,negative,Ipoh,sedih,"sedih', 'abang', 'terpaksa', 'quarantinekan', 'diri', 'kat', 'klinik'",sedih abang terpaksa quarantinekan diri kat klinik
0622,5/10/2020,0.003473575,0.343883953,0.652642471,negative,Ipoh,sedih,"msuhail17', 'tak', 'pa', 'ade', 'masa', 'lagi', 'jujur', 'abg', 'sedih', 'team', 'kalah', 'tapi', 'abg', 'hepi', 'sebab', 'now', 'dah', 'tak', 'de', 'ruang', 'langsung', 'untuk', 'team', 'buat', 'silly', 'mistake', 'macam', 'ni', 'its', 'humbled', 'them', 'indeed', 'biar', 'ade', 'rasa', 'rendah', 'diri', 'n', 'always', 'ade', 'mentality', 'monsters', 'tu'",msuhail17 tak pa ade masa lagi jujur abg sedih team kalah tapi abg hepi sebab now dah tak de ruang langsung untuk team buat silly mistake macam ni its humbled them indeed biar ade rasa rendah diri n always ade mentality monsters tu
0623,2/10/2020,0.000825938,0.081767911,0.91740615,negative,Ipoh,kecewa,"angkara', 'bodoh', 'dan', 'kejahilan', 'diri', 'sendiri', 'jika', 'diberi', 'ruang', 'sujud', 'menyembah', 'ilahi', 'bermuhasabahlah', 'yb', 'hidup', 'kita', 'kat', 'dunia', 'ni', 'untuk', 'bekalan', 'kat', 'sana', 'nanti', 'rakyat', 'marah', 'rakyat', 'kecewa', 'lagi2', 'bila', 'yb', 'yb', 'semua', 'sombong', 'dan', 'still', 'tak', 'sedar', 'kesalaham', 'sendiri', 'sedarlah'",angkara bodoh dan kejahilan diri sendiri jika diberi ruang sujud menyembah ilahi bermuhasabahlah yb hidup kita kat dunia ni untuk bekalan kat sana nanti rakyat marah rakyat kecewa lagi2 bila yb yb semua sombong dan still tak sedar kesalaham sendiri sedarlah
0624,2/10/2020,0.000301284,0.02982716,0.969871556,negative,Ipoh,sedih,"rasa', 'sedih', 'tgk', 'kes', 'naik', 'smpai', 'mcm', 'ni', 'usaha', 'kita', 'selama', 'pkp', '3', 'bulan', 'tu', 'tak', 'berguna', 'lansung', 'habis', 'hancur', 'dibuat', 'oleh', 'tua', 'kutuk', 'yg', 'hidup', 'bertuhankan', 'jawatan', '&', 'politaik', 'masing', 'masing', 'pentingkan', 'diri', 'yg', 'terbeban', 'jika', 'berlaku', 'pkp', '20', 'ni', 'rakyat', 'bodoh', 'takda', 'beza', 'hangpa', 'dgn', 'drunk', 'driver'",rasa sedih tgk kes naik smpai mcm ni usaha kita selama pkp 3 bulan tu tak berguna lansung habis hancur dibuat oleh tua kutuk yg hidup bertuhankan jawatan & politaik masing masing pentingkan diri yg terbeban jika berlaku pkp 20 ni rakyat bodoh takda beza hangpa dgn drunk driver
0625,1/10/2020,0.004677804,0.463102584,0.532219612,negative,Ipoh,#COVID19,"semoga', 'dipermudahkan', 'segala', 'urusan', 'kita', 'hari', 'ini', 'angka', 'covid19', 'tak', 'nampak', 'kurang', 'allahu', 'jaga', 'diri', 'gais', 'pergi', 'tempat', 'yang', 'perlu', 'sahaja', 'rakyat', 'jaga', 'rakyat'",semoga dipermudahkan segala urusan kita hari ini angka covid19 tak nampak kurang allahu jaga diri gais pergi tempat yang perlu sahaja rakyat jaga rakyat
0626,24/9/2020,0.002117462,0.209628724,0.788253814,negative,Ipoh,sedih,"luqmanurhakim', 'mestilah', 'kena', 'busykan', 'diri', 'kalau', 'tak', 'nanti', 'telayan', 'pulak', 'perasaan', 'sedih'",luqmanurhakim mestilah kena busykan diri kalau tak nanti telayan pulak perasaan sedih
0627,20/9/2020,0.001187629,0.117575299,0.881237072,negative,Ipoh,kecewa,"selalu', 'kecewa', 'dgn', 'diri', 'sendri'",selalu kecewa dgn diri sendri
0628,20/9/2020,0.00669922,0.663222755,0.330078025,neutral,Ipoh,marah,"kenapa', 'lelaki', 'dia', 'kalau', 'marah', 'suka', 'pecah2', 'kan', 'barang', 'rosakan', 'harta', 'benda', 'kan', 'lebih', 'baik', 'tenangkan', 'diri', 'mendekatkan', 'diri', 'yang', 'maha', 'esa",kenapa lelaki dia kalau marah suka pecah2 kan barang rosakan harta benda kan lebih baik tenangkan diri mendekatkan diri yang maha esa
0629,20/9/2020,0.007319551,0.724635552,0.268044897,neutral,Ipoh,bunuh diri,"karlaxuan', 'syahrizat', 'jgn', 'sampai', 'bunuh', 'diri', 'telan', 'biji', 'la', 'ni'",karlaxuan syahrizat jgn sampai bunuh diri telan biji la ni
0630,17/9/2020,0.000151773,0.015025541,0.984822686,negative,Ipoh,sedih,"awalnya', 'aku', 'tertanya', 'kenapa', 'allah', 'hadirkn', 'aku', 'dgn', 'perasaan', 'sedih', 'dgn', 'pemergian', 'arwah', 'sandra', 'sedangkan', 'mmg', 'aku', 'lemah', 'bila', 'nk', 'lawan', 'perasaan', 'sedih', 'sejak', 'arwah', 'umi', 'pergi', 'sakit', 'sangat', 'terasa', 'sampai', 'ke', 'saat', 'ini', 'at', 'last', 'aku', 'pujuk', 'diri', 'sndiri'",awalnya aku tertanya kenapa allah hadirkn aku dgn perasaan sedih dgn pemergian arwah sandra sedangkan mmg aku lemah bila nk lawan perasaan sedih sejak arwah umi pergi sakit sangat terasa sampai ke saat ini at last aku pujuk diri sndiri 
0631,8/9/2020,0.000906902,0.089783316,0.909309782,negative,Ipoh,bunuh diri,"kali', 'ni', 'kes', 'tentera', 'pulak', 'meninggal', 'dunia', 'and', 'try', 'bunuh', 'diri', 'sbb', 'kena', 'ragging', 'people', 'are', 'sick', 'tkde', 'hati', 'perut', 'langsung'",kali ni kes tentera pulak meninggal dunia and try bunuh diri sbb kena ragging people are sick tkde hati perut langsung
0632,7/9/2020,0.002424105,0.239986412,0.757589483,negative,Ipoh,bunuh diri,"aku', 'tak', 'nak', 'tgok', 'video', 'bunuh', 'diri', 'tu', 'tapi', 'twitter', 'ni', 'autoplay', 'vdeonya'",aku tak nak tgok video bunuh diri tu tapi twitter ni autoplay vdeonya
0633,5/9/2020,0.006793097,0.672516556,0.320690348,neutral,Ipoh,bunuh diri,"oiiiii', 'apa', 'hg', 'ckp', 'ni', 'org', 'bunuh', 'diri', 'masuk', 'mana', 'masa', 'syurga'",oiiiii apa hg ckp ni org bunuh diri masuk mana masa syurga
0634,25/8/2020,0.0001395,0.013810523,0.986049976,negative,Ipoh,marah,"kalau', 'orang', 'buat', 'salah', 'takyah', 'aa', 'nak', 'marah', 'marah', 'pikir', 'diri', 'sendiri', 'je', 'ee', 'bodo'",kalau orang buat salah takyah aa nak marah marah pikir diri sendiri je ee bodo
0635,19/8/2020,0.002094142,0.207320096,0.790585762,negative,Ipoh,sedih,"kadang', 'rasa', 'sedih', 'give', 'up', 'sebab', 'tak', 'boleh', 'saving', 'tak', 'boleh', 'beli', 'something', 'untuk', 'reward', 'diri', 'sendiri', 'sebab', 'duit', 'cuma', 'cukup', 'untuk', 'bayar', 'hutang'",kadang rasa sedih give up sebab tak boleh saving tak boleh beli something untuk reward diri sendiri sebab duit cuma cukup untuk bayar hutang
