date,time,user_id,username,name,,tweet,language,link,near
26/8/2020,18:15:37,1018935571,mhafizhuddin_,kosong.,,Kadang penat. Penat nak jadi ceria demi menutupi kesedihan yang menyelubungi diri. Penat. Betul la apa yang orang cakap. Kau takkan rasa apa yang orang lain lalui. Tunjuk happy pun ada orang dengki. Tunjuk sedih pun ada yang tak puas hati. Apatah lagi kalau hanya berdiam diri.,in,https://twitter.com/mhafizhuddin_/status/1298564749685227520,Kuching
22/8/2020,12:15:23,1.28E+18,ahmdazid,𝓐𝔃𝓲𝓭,,Setia pada satu Simpan dalam hati Kalau dia tambah lagi satu Aku bunuh diri..  Tp boong. Biar la kau nk padang brpa bnyk. Klau kau rsa sronok. When dh bosan dtg la blik. Aq sedia senapang dudk kt tilam tunggu kau😘,in,https://twitter.com/ahmdazid/status/1297024541957345280,Kuching
14/8/2020,0:28:31,8.72E+17,azfarnorman,foruuuu,,Redha akan bunuh diri kiranya,in,https://twitter.com/azfarnorman/status/1293947550341316609,Kuching
7/7/2020,13:02:35,1.05E+18,calisark,محمد اسحق بن حصدي,,"Kalau tgok keadaan aku akan rasa dia bunuh diri, tapi luka dikepala dia &amp; kedudukan pistol tu x serasi, luka tembakan biasanya akan ada 2, 1 luka masuk 1 lagi luka keluar, luka masuk biasanya bersih &amp; luka keluar akan pecah. Bersambung....",in,https://twitter.com/calisark/status/1280366581952811008,Kuching
3/7/2020,18:45:35,1.05E+18,calisark,محمد اسحق بن حصدي,,"@ismadenial86 Xperlu celen aku, kita lain jalan hidup babe. mcm kau gojes always gojes. Aku mun nak compare dgn life org dh bunuh diri ku kali.",in,https://twitter.com/calisark/status/1279003348197236736,Kuching
19/6/2020,12:58:56,424896094,idaharyana,IdaHaryana🇲🇾,,@eekbal Dah tau dah. Bomba selamatkan orang bunuh diri,in,https://twitter.com/idaharyana/status/1273842678795399169,Kuching
24/5/2020,19:49:06,186335889,notblankzen,Anak Naumul,,@AttauSan Sobs. Sama la. Bangun pagi dah sedih xda dgn family. I sedapkan hati pegi mall shopping. Beli seluar. Lepas tu balik rumah try ketat pula.  Sedih x 2. Tak sedar diri badan dah mengembang dengan jayanya.,in,https://twitter.com/notblankzen/status/1264523815628890114,Kuching
24/5/2020,0:53:12,8.60E+17,hernawansyah75,Hernawansyah,,"SELAMAT HARI RAYA AIDILFITRI MAAF ZAHIR DAN BATIN ... BUAT SAHABAT-SAHABAT YANG MENGENALI DIRI INI...  #STAYATHOME #KITAJAGAKITA  اسلم اليكم ورحمتللة وبركتة  Dalam kerendahan hati, ada ketinggian budi. Dalam kemiskinan harta, ada kekayaan 👉Director Ogy N' Damia Enterprise  https://t.co/J4Bj6QXEMx",in,https://twitter.com/Hernawansyah75/status/1264237959126978560,Kuching
12/5/2020,8:01:11,240213933,mr_tdf,𝗺𝗿.𝘁𝗱𝗳 🌱,,"@FridJiminor Sometimes, kita just share jer story sedih kita kat member. Dia kisah ke tak, itu belakang kira. Asalkan rasa terlepas sikit 'beban' sedih dlm diri.. 😔",in,https://twitter.com/mr_tdf/status/1259997008707764226,Kuching
6/5/2020,2:08:10,1189629168,abangmohdallif,🌐ALEP®,,@mariemelody15 bunuh diri,in,https://twitter.com/AbangMohdAllif/status/1257733841357115392,Kuching
26/4/2020,19:31:26,1.20E+18,rawiacai,AHCHAI,,"Nenek aku pesan tadi masa berbuka andai kata suatu hari nanti dia di ambil semula kepada sang pencipta Nya ingat jadi lah orang yang selalu menghiburkan orang , tunjuk contoh yang baik jangan ada sifat benci dalam diri😭 (Sedih)",in,https://twitter.com/RawiAcai/status/1254372511942230016,Kuching
12/4/2020,23:15:57,9.96E+17,jayremiahh,Jeremiah 🐘,,"@amrlasyr4ff In your own words. You worthless little creature, elok lah bunuh diri. Your existence just make the world filthy. You don't deserve to live. How is it to have a taste of your own words? Pathetic.  https://t.co/WhwoE2EGUd",en,https://twitter.com/Jayremiahh/status/1249355581661437955,Kuching
29/3/2020,20:33:53,429694728,mommyheidi__,Zir_jer,,"Musim #Covid19 ni banyak artis2, usahawan2 mula menonjolkan kebodohan diri, tiber down sebab katanya takda income, bisnes merudum... Tak prepare ka nak alami zaman2 kejatuhan? Tu kan semua risiko yang normal yang akan dialami..Tak selamanya di atas.#StaySafe #MovementControlOrder",in,https://twitter.com/MommyHeidi__/status/1244241368374841344,Kuching
19/3/2020,8:54:42,236333228,elliegailjm,Leslie Gail,,"DUDUK DI RUMAH DAN JANGAN KELUAR.   kalau masih ada lagi yang tak faham, minum racun pi bunuh diri la. Aku yg terpaksa keluar bekerja ni rasa TERINGIN nak duduk rumah. Aku jumpa bebal x faham bahasa kat jalan raya, memang ku lenyek dgn kereta aku. Camsial tak dengar cakap!",in,https://twitter.com/EllieGailJM/status/1240441534673080321,Kuching
18/3/2020,20:32:02,236333228,elliegailjm,Leslie Gail,,"Kesian PM. Merayu banyak kali agar rakyat DIAM SAHAJA DI RUMAH utk tempoh 2 minggu sahaja.Itu pun RAKYAT  INGKAR. kalau tak faham lagi, baik minum racun bunuh diri je la. Rakyat Malaysia ni banyak sangat yang BEBAL + TAK FAHAM BAHASA.   Sangat menyedihkan!!",in,https://twitter.com/EllieGailJM/status/1240254633131388929,Kuching
29/12/2020,20:07:08,8.65E+17,lensa_buruk,🆂🅾🅿🅸,,@zt000tz Jiwa dia belum cukup kental utk bunuh diri,in,https://twitter.com/Lensa_Buruk/status/1343891298441281536,Shah Alam
29/12/2020,18:52:21,27610370,azharanditahir,🎗Cikgu Azhar🎗 TEACH.INSPIRE.EDUCATE,,My mom say saya nak bunuh diri  Okay biarlah rahsia semua benda tu Malas nak explain  Insiden malam tadi Merayu2 ngan Doc nak balik rumah Dah lah sejuk terang benderang plak tu Siap ada yg berdengkur  Mcmna aku nak tido 😅😅😅🥲  https://t.co/gnykq4yPTX,in,https://twitter.com/AzharAndiTahir/status/1343872477525471232,Shah Alam
29/12/2020,18:12:09,1.19E+18,syahfie9,syahfie,,Yelah korang seronok lah dulu gaji awal kan tkpe aku sabar jee sbb gaji aku 7hb bukan gaji aku tkde lagi pon aku cuba perbetol kan diri sendiri nak masuk tahun baru dah kan sampai bila kita nak marah lagi pon umur aku dah meningkat sampai bila nak marah jee Insya’allah akan dtng,in,https://twitter.com/syahfie9/status/1343862361329815552,Shah Alam
29/12/2020,9:06:10,1023969164,farahrohaizat_,faa,,Kena marah teruk dengan kakak abang sebab submit nama pegi kursus tak bincang dulu. ‘Haaa dah pandai buat keputusan sendiri tak tanya dah’ alaaaaaaaaaaaaa masatu frust sebab tkleh p yotac terus nak bawak diri konon 😩😩😩,in,https://twitter.com/FarahRohaizat_/status/1343724961375035392,Shah Alam
29/12/2020,3:54:51,4246130605,_imanqistina,Iman Qistina,,"i jauhkan diri dari orang lain sebab saya rasa saya yang salah, saya yang toxic. maybe i kena belajar lebih lagi menghargai perasaan orang lain walhal orang lain tak fikir langsung pasal diri kita ni :) macam saya kata tadi hidup kena teruskan. kecewa sedih tapi tetap bangun.",in,https://twitter.com/_imanqistina/status/1343646615828013056,Shah Alam
29/12/2020,3:50:40,4246130605,_imanqistina,Iman Qistina,,"dan salah diri sendiri sebab letak expectation tinggi sangat. saya manusia biasa je, ada sifat sedih marah kecewa semua ni.",in,https://twitter.com/_imanqistina/status/1343645560494952448,Shah Alam
29/12/2020,0:38:00,7.02E+17,wazcvk,Jinrui Saikyō no Heishi,,sayang diri sendiri dulu before nak sayang orang lain sebab confirm kecewa kalau terlalu berharap and end up lain jadinya,in,https://twitter.com/wazcvk/status/1343597076429467659,Shah Alam
28/12/2020,22:30:46,1358375071,aishril,Aishril Pelletier,,"Teringat pulak Kadal Desam. Beautiful friendship. Tanil nak bunuh diri supaya Dalah x perlu memilih. Kajorn hilangkan diri supaya Dalah pilih Tanil. 😭😭  Lebih dramatik kalau watak Tanil, Tay Tawan yg berlakon.  #PeteKao",in,https://twitter.com/aishril/status/1343565057905414144,Shah Alam
28/12/2020,22:01:37,432453917,herymustaffael_,Ry🕊️,,Aku boleh paham kau tp paham la aku jgak. Jangan pikir nak nanti makan diri. Kalau aku cakap marah so aku mampu tweet jela.,in,https://twitter.com/herymustaffael_/status/1343557721031757825,Shah Alam
28/12/2020,19:51:39,1.11E+18,apainuan3,Nino,,"Jaga diri walaupun kita dah tak berkawan.. sesakit mana pun hati aku,I am still human..😔 haih sedih plak hahaha",in,https://twitter.com/apainuan3/status/1343525013425541120,Shah Alam
28/12/2020,9:58:03,9.51E+17,nyctophfilia,ꪀꪗᥴ𝕥ꪮρꫝⅈꪶⅈꪖ,,@captsolv @azrlazm @hadesmelayu tak semua family faham situasi tu.... sy kene sihir da 10 tahun n deppression 2 tahun... masa mula2 mmg jd biadap dgan parents... n family x anggap pun kene buatan org or pape... ingat prangai kte yg berubah camtu.... sampai la dah tahap nk bunuh diri g berubat baru tahu d sihir,in,https://twitter.com/nyctophfilia/status/1343375629966688257,Shah Alam
28/12/2020,8:47:06,1014291367,wanieyaziddd,Nurul 🦄,,Plan 3km tapi buat 2km je sedih dengan diri sendiri sebab pemalas,in,https://twitter.com/wanieyaziddd/status/1343357774046973953,Shah Alam
27/12/2020,9:52:07,7.70E+17,_nsyzwnijhn,سزواني,,bukan protecter ye yang crack tapi screen aku mcm nak bunuh diri 😭,in,https://twitter.com/_nsyzwnijhn/status/1343011746747846661,Shah Alam
26/12/2020,20:35:53,99331984,morpheuse,morpheuse,,"Nak marah, berpada2. Nak seronok, berpada2. Nasihat pada diri sendiri. 😊😊😊",in,https://twitter.com/morpheuse/status/1342811370945794055,Shah Alam
26/12/2020,17:23:15,448789212,aifaanajmiee,🤷🏻‍♂️,,sedih dengan diri yang tak mampu beri kebahagiaan dekat mak sendiri,in,https://twitter.com/aifaanajmiee/status/1342762892962066432,Shah Alam
26/12/2020,13:11:27,87684046,leeyouhin,"Land,Warehouse Specialist-Lee You Hin",,Elakkan 3S adalah vaksin  yang paling berkesan untuk membendung penularan #COVID19. Terus patuhi SOP dan amalkan kawalan kendiri.  Jaga diri dan keluarga 🇲🇾  https://t.co/jFw8wFTYQ3,in,https://twitter.com/leeyouhin/status/1342699526134480898,Shah Alam
26/12/2020,0:48:59,2228108654,yarafaee_,🦁,,@Muhd_Haziq_Adil nak bunuh diri,in,https://twitter.com/yarafaee_/status/1342512675339739136,Shah Alam
24/12/2020,12:22:49,1.22E+18,xabyab08,salah satu,,"Mau muntah liat tweet dia, dulu minta jangan deket, takut komitmen, udah biasa sendiri, butuh family time.   Sekarang liat tweet nya sendu, macam orang nak bunuh diri sebab perlukan orang lain.   Is this what u said matured? Wipe my ass bitj! Karma la dulu sia2in gua. Mampus!",in,https://twitter.com/xabyab08/status/1341962509843013634,Shah Alam
23/12/2020,22:35:36,363298788,nuraazafirahh,nuraaaaaaaaaaa,,"@hrth_zkwn muhasabah pada diri dulu, bila hati tengah sedih banyak penyelesaian pintas dan sementara yang kita akan pilih. Nilai pada diri mana yang kurang mana yang lebih. Yang kurang kita perbaiki, yang lebih kita kekalkan.",in,https://twitter.com/nuraazafirahh/status/1341754336028708864,Shah Alam
23/12/2020,21:23:39,146275743,amaninaazizan,Amanina Uzma,,Perangai gila dia boleh buat aku rasa nak bunuh diri sekarang jgk.,in,https://twitter.com/AmaninaAzizan/status/1341736228958294017,Shah Alam
22/12/2020,19:17:20,227681203,leeyanaali,Nur Liyana,,Macam sedih pulak rasa bila part of family sendiri ada yang positive cov19.... Jaga diri jaga jarak moga kita dilindungi... 😔😔,in,https://twitter.com/LeeYanaAli/status/1341342052185853953,Shah Alam
22/12/2020,9:12:39,1920533102,mrjustsoyouknow,Peria Katak,,Bunuh diri ke apa korg ni?,in,https://twitter.com/MrJustSoYouKnow/status/1341189877967118336,Shah Alam
21/12/2020,22:30:08,359408035,zalm0k,Zal Aboh,,Dengar macam kecewa dah nasihat pun tak jalan tahu la tu duit dia tapi why not sambil2 tu cuba improve diri sendiri dlu,in,https://twitter.com/ZALM0K/status/1341028182791602177,Shah Alam
20/12/2020,12:37:57,992706158,shafiqrosslan,SR,,Sedih bila saudara aku share yang golongan title Datin cakap dekat dorg cermin diri sikit.  Tahu kau harta banyak datin tapi level sombong kau ni aku tak perkenanlah. Dengki,in,https://twitter.com/shafiqrosslan/status/1340516767739703296,Shah Alam
20/12/2020,11:14:09,1014291367,wanieyaziddd,Nurul 🦄,,Kecewa dengan diri sendiri dah seminggu tak keluar peluh,in,https://twitter.com/wanieyaziddd/status/1340495679358001152,Shah Alam
19/12/2020,22:53:17,2536705707,ezriar_,Mason Ezri,,@thisismirfan nanti duk dgn aku bunuh diri lagi,in,https://twitter.com/ezriar_/status/1340309232088829953,Shah Alam
19/12/2020,22:02:51,1.06E+18,miagrafos,Miagrafos.Co📸,,"Bila hang takde ataupun tak dapat apa benda yang hang nak  , hang tak perlu sedih hang perlu cari dengan usaha . Apa yang penting hang perlu bersyukur dengan apa yang hang ada sekarang 🙂 ""Pesan pada diri sendiri untuk muhasabah diri""",in,https://twitter.com/miagrafos/status/1340296541450342401,Shah Alam
19/12/2020,18:53:19,1.14E+18,nrfqhmr,nur 🕊,,Marah dngan diri sndiri ni mmg tak boleh nak luah kan,in,https://twitter.com/nrfqhmr/status/1340248845184167937,Shah Alam
19/12/2020,1:20:54,192153332,azimshaharahman,𝒜𝓏𝒾𝓂 𝒮𝒽𝒶𝒽 𝒜. 𝑅𝒶𝒽𝓂𝒶𝓃,,@ikramibnsidik Hati ni pedih dan perit lgi bila kita tgk ibu sedih...so sometimes kita diamkan diri,in,https://twitter.com/azimshaharahman/status/1339983992473317376,Shah Alam
19/12/2020,0:37:28,1.34E+18,chocolicioshop,CHOCOLICIO | CRUNCHY BITES,,sedih nya rase diri ini.. Penat lelah cuba itu ini untuk naikkan Chocolicio.. Tapi takde pon yang sudi say hai.. 😭😭,in,https://twitter.com/ChocolicioShop/status/1339973062725312512,Shah Alam
19/12/2020,0:10:53,601932556,nuraini90_,n u r a i n i,,Kadang kecewa dgn diri sendiri,in,https://twitter.com/Nuraini90_/status/1339966372973953024,Shah Alam
18/12/2020,17:54:43,212041347,mnmuhdnabil,nabil_ナビル,,@adlinzkl Haha. Aku mmg marah wei dgn diri sendiri🤣🤣,in,https://twitter.com/mnMuhdNabil/status/1339871708291891202,Shah Alam
18/12/2020,15:22:31,1467325639,shzshazzy,Hyorin,,@SNMaliy suruh classmate kau ke batch kau sorang attempt bunuh diri. nanti lect kau stop la bagi assignment agagagaha,in,https://twitter.com/shzshazzy/status/1339833405203083264,Shah Alam
18/12/2020,15:06:01,2352526950,mqamalaysia,MQA Malaysia,,SESUAIKAN DIRI DENGAN KEBIASAAN BAHARU DAN AMALKAN NORMA BARU.  Sentiasa berfikiran positif dan terus mematuhi SOP serta amalkan langkah-langkah pencegahan yang telah disarankan oleh kerajaan.  #mqaprihatin #stayathome #dudukrumah #kitajagakita #KitaMestiMenang  https://t.co/yQSA3A5P9F,in,https://twitter.com/MQAMalaysia/status/1339829253416787971,Shah Alam
18/12/2020,7:52:58,476821119,myra_396,عميرة,,"2 penyakit toxic:  1. Comparison - compare dgn pencapaian dunia, akan kecewa  2. Competition - bersaing dgn diri sendiri..bkn bersaing dgn org lain sehingga akan hasilkan kedengkian, marah dan dendam.",in,https://twitter.com/myra_396/status/1339720273319194624,Shah Alam
18/12/2020,1:40:50,9.51E+17,nyctophfilia,ꪀꪗᥴ𝕥ꪮρꫝⅈꪶⅈꪖ,,@AinulNunanaa i faham... i pun kadang mcam u jugak...tgh malam overthink n sedih... tp bila i try figure out... setiap kali kte fikir masalah tu takkan selesai... so cara tenangkn diri kte kene berada d masa skrg bukan masa lalu atau masa depan... u try cara i bg tu...serius menjadi...,in,https://twitter.com/nyctophfilia/status/1339626622350069761,Shah Alam
18/12/2020,1:37:34,9.51E+17,nyctophfilia,ꪀꪗᥴ𝕥ꪮρꫝⅈꪶⅈꪖ,,@AinulNunanaa r u ok? be strong dear.. u jgn overthink sgt.. n tidur jgn dlam keadaan sedih.... if u rasa nak calm cuba try cara ni... walaupun x deppression still can use utk tenangkn diri dr byak bfikir...  https://t.co/Vwt1OludCq hopefully esok bangun tiada lagi kesedihan ❤️,in,https://twitter.com/nyctophfilia/status/1339625800287494146,Shah Alam
17/12/2020,15:42:33,936349447,admzmn65,Hi u,,@endwithz Dikira cubaan bunuh diri kalau tenung tu. Siapa buat wallpaper gambar dia ni boleh report dekat bomba cubaan bunuh diri kakakakaka,in,https://twitter.com/admzmn65/status/1339476057791950848,Shah Alam
17/12/2020,14:55:07,1.24E+18,mrsunexpected87,MrsUnexpected87,,"@bernamadotcom klu perisak je abis kene bunuh. contoh pekebun. dieorang ambik tanah, teroka tanah tempat tinggal haiwan perosak. pastu deme bunuh haiwan tu. klu aku jadi haiwan pun da tentu aku protect umah aku. lain la ajak duk sekali kongsi. terasa la sikit diri tu #khalifah atas muka bumi  https://t.co/9wlJtf233y",in,https://twitter.com/MrsUnexpected87/status/1339464123482996737,Shah Alam
17/12/2020,11:07:45,1.02E+18,isthatyoudiana,Unknown,,Nak bunuh diri ke apa 😭,in,https://twitter.com/isthatyoudiana/status/1339406904901038080,Shah Alam
17/12/2020,9:29:10,2333186586,ben153yih,PeJa MuSe,,"@mommy_ani Saya berasa sangat kesian kat dia. Dengan dugaan yang dihadapi.  Bila tengok dia positive, buat saya rasa sedih dengan diri sendiri  Dia lebih menghargai kehidupannya melebihi saya hargai kehidupan saya",in,https://twitter.com/Ben153Yih/status/1339382092703039490,Shah Alam
17/12/2020,7:33:56,1967241511,ameremer1,mer,,Ramai suruh aku cari awek HAHAHA bro bukan tak nak cari cuma aku tak suka orang annoying tetiba merajuk tak tentu pasal tetiba marah Kau benda babi baik aku cari duit dan happy kan diri sendiri lagi bagus don’t waste your time Dengan orang yang belum tentu Dengan kita OKAY,in,https://twitter.com/Ameremer1/status/1339353094547591168,Shah Alam
16/12/2020,22:57:15,7.10E+17,itsneyji,ᵍᵉⁿᵍˢʰᵗᵉʷ,,"Langgar dinding atau meja ialah jenis2 clumsiness yang saya tak tau nak marah diri sendiri ke dinding atau meja tu. Mungkin salah dahi dan siku. Apa2 pun, esok nak try makan gepuk.",in,https://twitter.com/itsneyji/status/1339223068493824001,Shah Alam
16/12/2020,21:51:11,372528051,syedmshafik,🦇,,"@missalienx Kenapa ntah, tepuk dada tanya diri sendiri lah kata kat dia. Hahaha, lagi buat sedih konon kena ujian.",in,https://twitter.com/syedMshafik/status/1339206442947989506,Shah Alam
16/12/2020,20:30:42,1372919629,iamhazwan,💡,,@nttzi_ @muhammad_haizam It’s true. Ada yang sanggup bunuh diri disebabkan perkara ini.,in,https://twitter.com/IamHazwan/status/1339186187760590848,Shah Alam
16/12/2020,15:27:13,1.01E+18,syfqrzkk,syafiqrazak,,"Mencari-cari pelindungan terbaik untuk diri anda dan keluarga?   Just inbox or whtsapp shafiq untuk mendapatkan khidmat nasihat secara percuma bagi plan medical card, hibbah kematian, manfaat hilang upaya kekal dan manfaat penyakit kritikal.   #KitaJagaKita #medicalcard #takaful  https://t.co/TS45wsYrhr",in,https://twitter.com/syfqrzkk/status/1339109813385457664,Shah Alam
16/12/2020,13:01:58,1.00E+18,h_jorn,hJorn,,@NatashaaNizam Cakap la sorry sambil ugut bunuh diri. Baru real,in,https://twitter.com/h_jorn/status/1339073259745071104,Shah Alam
16/12/2020,2:15:10,442838517,xikhwan,ikhwanraif,,Sold. Siap tukar nama. Umur 18 mai beli keta cash. Tnya mak tk marah ke beli. Saya beli guna duit saya bang mak saya tk tahu saya teringin nk guna honda saya kumpul dari sekolah. Bagus dik keputusan untuk diri sendiri. Janji usaha .salutee  https://t.co/7OsCwgv5l5,in,https://twitter.com/xikhwan/status/1338910485475803136,Shah Alam
15/12/2020,22:42:25,710387479,inipaanlah,Paaan.,,"“Kalau tetiba you datang dekat I cakap nak kahwin lain, I akan hina you. Hina you sampai you bunuh diri. Walaupun masa tu you dah kaya. I akan make sure I hina. Sampai you bunuh diri”, kata bini  Baru cakap nak pakai baju melayu esok. Bahaya niii. Hahahaha.  @kushinot 🤦🏽‍♂️",in,https://twitter.com/inipaanlah/status/1338856947034988551,Shah Alam
15/12/2020,18:11:47,1.10E+18,cikgumelati1,CIKGUMELATI❤️,,aku rasa nak bunuh je diri aku lepas semua keputusan untuk gym balik ni🥲  https://t.co/mXM5NZFmbZ,in,https://twitter.com/cikgumelati1/status/1338788840526413824,Shah Alam
15/12/2020,16:56:31,1.24E+18,notarifff,阿立夫,,"@RoiKinney Kan, nice to look at but I wouldn't wanna live here, kang tak pasal-pasal orang assume aku bunuh diri.",en,https://twitter.com/notarifff/status/1338769898982391809,Shah Alam
15/12/2020,10:45:24,1.17E+18,ikaharfizal,Ikaharfizal,,No amani noo. You cannot die just like that! Atleast kau jadi gila sampai bunuh diri sendiri pun dah memadai 😌.   Aku pulak yang psycho sekarang ni 😂🤣  #cintasekalilagi,in,https://twitter.com/ikaharfizal/status/1338676505132507136,Shah Alam
15/12/2020,2:32:08,1.14E+18,_khusairi_,KucairiMars,,"@notyourladyb kau la buat aku marah, ha marah la diri sendiri",in,https://twitter.com/_khusairi_/status/1338552370477690880,Shah Alam
14/12/2020,21:21:53,1.10E+18,alfiehussaini1,الفي الحسيني,,Sedih down weh Itu yg org ckp jgn cpt percaya dgn harapan nti makan diri.. Allahhu 😔🥲,in,https://twitter.com/alfiehussaini1/status/1338474293483556864,Shah Alam
