tweetID,month,date,positiveScore,neutralScore,negativeScore,sentimentType,near,keyword,tweet,,
0815,December,15/12/2020,0.000627269,0.062099597,0.937273135,negative,Shah Alam,bunuh diri,kalau tetiba you datang dekat i cakap nak kahwin lain i akan hina you hina you sampai you bunuh diri walaupun masa tu you dah kaya i akan make sure i hina sampai you bunuh diri kata bini baru cakap nak pakai baju melayu esok bahaya niii hahahaha kushinot,,
0816,December,15/12/2020,0.121142757,0.870068671,0.008788572,neutral,Shah Alam,bunuh diri,roikinney kan nice to look at but i wouldnt wanna live here kang tak pasal pasal orang assume aku bunuh diri,,
0817,December,15/12/2020,0.001887397,0.186852319,0.811260284,negative,Shah Alam,bunuh diri,no amani noo you cannot die just like that atleast kau jadi gila sampai bunuh diri sendiri pun dah memadai aku pulak yang psycho sekarang ni cinta sekali lagi,,
0818,December,15/12/2020,0.002239098,0.221670676,0.776090226,negative,Shah Alam,marah,notyourladyb kau la buat aku marah ha marah la diri sendiri,,
0819,December,14/12/2020,0.001191539,0.117962398,0.880846063,negative,Shah Alam,sedih,sedih down weh itu yg org ckp jgn cpt percaya dgn harapan nti makan diri allahhu,,
0820,December,14/12/2020,0.002022221,0.200199921,0.797777858,negative,Shah Alam,bunuh diri,kalau lepaskan chiky kat pasar borong confirm dia frust bunuh diri baru dia tahu makanan dia mahal tahu nak tidur jeee,,
0821,December,14/12/2020,0.000117949,0.011676997,0.988205054,negative,Shah Alam,marah,aku gila ke kalau aku marah diri aku sendiri sebab lambat datang kerja bukan ada orang marah pun actually,,
0822,December,14/12/2020,0.003030227,0.299992437,0.696977336,negative,Shah Alam,bunuh diri,cepat bunuh diri aku tggu berita tv kt depan tv,,
0823,December,13/12/2020,0.004449527,0.440503165,0.555047308,negative,Shah Alam,kecewa,jangan mencari kesempurnaan dalam diri seseorang kerena kita akan nampak kekurangan yang membuatkan kita rasa kecewa alhamdulillah what i have now kuala lumpur,,
0824,December,13/12/2020,0.003337179,0.330380752,0.666282069,negative,Shah Alam,marah,tak sedar diri hahahaha aku suka marah tetot anjang camtu,,
0825,December,13/12/2020,0.004122933,0.408170323,0.587706744,negative,Shah Alam,bunuh diri,kalau dapat kat aku ni aku hoooooooooon pastu turun tingkap cakap nak bunuh diri jangan susahkan orang,,
0826,December,12/12/2020,0.000184924,0.018307518,0.981507558,negative,Shah Alam,marah,makan hati kecik hati semualah pujuk sejukkan rasa lifeless lonely terpinggir sebab benda libatkan hati ni aku dh serik bila jauh sumpah serik rasa nak marah rasa useless pada diri sendiri tak bole nak buat apa,,
0827,December,12/12/2020,0.001608437,0.159235243,0.83915632,negative,Shah Alam,bunuh diri,mufarwafarid nak tanyaklu org tu cuba nak bunuh diri bkn sbb mental tapi sbb nk lari dari hutang mcm mana kita nk selesaikan ye i mean legally,,
0828,December,12/12/2020,0.001204361,0.119231702,0.879563937,negative,Shah Alam,marah,tetiba rasa marah dgn diri sendiri sbb mai keja tak bawak flavour,,
0829,December,12/12/2020,0.00101427,0.100412744,0.898572986,negative,Shah Alam,sedih,setiap malam sebelum nak tidur selalu ada satu perasaan yg rasa diri ini bukan ibu yang baik hmm sedih sgt rasa sedih sbb anak dapat ibu yg mcm ni,,
0830,December,11/12/2020,0.001612949,0.159681936,0.838705115,negative,Shah Alam,sedih,semoga allah jagakan keluarga aku selalu dari hasad dengki doa tak baik dari orang yg sedih tu ayat jahat bukan dari orang lain tapi dari darah daging sendiri terima kasih suamiku anak yang menjadi penguat dalam diri ni,,
0831,December,11/12/2020,0.005464886,0.541023713,0.453511401,neutral,Shah Alam,sedih,aku tengah cabar diri aku untuk edit video happy jadi sedih hehe,,
0832,December,10/12/2020,0.000143002,0.014157203,0.985699795,negative,Shah Alam,bunuh diri,aku masih hidup walaupun dah banyak kali hampir mati eksiden dan cubaan bunuh diri,,
0833,December,9/12/2020,0.000242631,0.024020424,0.975736945,negative,Shah Alam,bunuh diri,terkejut aku bodo kakak tu datang datang terus ugut nak bunuh diri nasib la aku yang lapar ni boleh kawal emosi terus tanya dia kenapa kakak kenapa nak bunuh diri pulak apa boleh saya tolong saya tolong ibu tunggal seorang anak masahalah family la tu,,
0834,December,9/12/2020,0.001489729,0.147483175,0.851027096,negative,Shah Alam,kecewa,kalau aku balik either tdokalau letih n kecewa sgt sbb x leh jawab or release stress layan games ke wayang ke masa master dlu motivate diri habis je sesi lab yg bz gila reward diri g tgk bola kat stadium and ofkos ngedate hampir evryday ahh kenangan,,
0835,December,9/12/2020,0.007576984,0.750121427,0.242301589,neutral,Shah Alam,bunuh diri,jika anda penyokong manchester united saya minta anda banyakkan beristighfar dan banyak mengingati tuhan lupakan bola sepak buat seketika mungkin sudah takdir pasukan anda bukan lagi pasukan yang kuat di persada eropah kuatkan semangat jangan ada cubaan bunuh diri,,
0836,December,8/12/2020,0.001387989,0.13741091,0.861201101,negative,Shah Alam,sedih,tak tau la pulak kalau aku ni di gunakan masa engko sedih je kalau begitu iolls undur diri je la,,
0837,December,8/12/2020,0.001034938,0.102458821,0.896506242,negative,Shah Alam,sedih,selalu pesan dengan member kalau kau rasa sakit suami kau hawau tapi kau kena bersyukur at least keluarga mak pak depan mata belajaq cari kelebihan diri sendiri ketika sedih,,
0838,December,8/12/2020,0.001322098,0.130887675,0.867790227,negative,Shah Alam,sedih,double stupid ye aku dah keluarkan duit siang tadi lepas tu duit tu letak kat lanyard sekali dgn id kad id kad tu pulak aku letak dalam locker taktau nak marah ke sedih dgn diri sendiri harini,,
0839,December,8/12/2020,0.003765235,0.372758275,0.623476489,negative,Shah Alam,bunuh diri,sputnik bunuh diri selamatkan ambulanss,,
0840,December,8/12/2020,0.005642311,0.558588814,0.435768875,neutral,Shah Alam,bunuh diri,amirulicio haahhahhaah nasib baik aku dah lupa segala password apa semua kalau tak mesti bunuh diri tgok apa yg aku buat kat status,,
0841,December,8/12/2020,0.001596549,0.158058367,0.840345084,negative,Shah Alam,marah,mentang la teacher tak pernah marah suka hati je ya nak buat kelas tiba dalam masa mins dah la homework tak hantar teacher malas ya nak marah sebab korang buat homework tu untuk diri korang teacher dah pandai,,
0842,December,8/12/2020,0.001280352,0.126754805,0.871964843,negative,Shah Alam,sedih,sedih dengan diri sendiri,,
0843,December,6/12/2020,0.000278997,0.027620666,0.972100337,negative,Shah Alam,sedih,takpayah pura ii sedih sial kalau diri sendiri takda rasa bersalah,,
0844,December,6/12/2020,0.0015524,0.153687581,0.844760019,negative,Shah Alam,bunuh diri,anna rate suicide dan cubaan bunuh diri meningkat lagi dasyat dri kes covid mgkn kena bakar kot company tu terus hahahahaha,,
0845,December,6/12/2020,0.000733908,0.072656859,0.926609234,negative,Shah Alam,sedih,kitaraoff kalau aku mmg aku salahkan diri sendiri je lah lps tu tak tau brp lama aku nk sedih dan nk move on sedih oiii,,
0846,December,6/12/2020,0.000227729,0.022545182,0.977227089,negative,Shah Alam,bunuh diri,seksyen cubaan bunuh diri denda maksimum rm atau penjara bln,,
0847,December,5/12/2020,0.000597261,0.059128833,0.940273907,negative,Shah Alam,marah,nak kata bodoh marah nak di maki nanti kata kurang hajar pulak bila diam melampau pulak perempuan ni sibuk call budak yang keluar lepak dgn aku tnya kau lepak dkat mna dgn siapa kau okey ke tak nak kata ok ke tak baik kau tngok diri kau tu ok ke tak perempuan cari perempuan,,
0848,December,5/12/2020,0.000365752,0.036209432,0.963424817,negative,Shah Alam,sedih,sedih laa gagal diet ni lagi sedih tengok berat naik rasa nak carut diri sendiri ooi,,
0849,December,4/12/2020,0.001320094,0.130689283,0.867990623,negative,Shah Alam,marah,akhir zaman ni susah nak cari guru nak jadi alim senang belambak ustaz boleh ajar kitab tapi siapa yg boleh nak train kita punya marah jeles iri riyak sombong rasa diri special ketika mana kita rasa kita baik itulah wajah kita yg paling hodoh,,
0850,December,4/12/2020,0.007917513,0.783833828,0.208248659,neutral,Shah Alam,sedih,syayange accurate or diri you yang jealous diri sendiri taknak improve or memang dah tak boleh improve but feel salty pasal orang lebih dari kau hahahaha sedih perempuan macam ni,,
0851,December,3/12/2020,0.00631024,0.624713761,0.368975999,neutral,Shah Alam,#COVID19,sayangi diri dan keluarga terus patuhi sop dan amalkan kawalan kendiri bagi memutuskan penularan wabak covid japenselangor infografik mkn,,
0852,December,3/12/2020,0.000160323,0.015871934,0.983967744,negative,Shah Alam,bunuh diri,isteri tengah pegang pisau hulur dan ugut kalau x lafaz cerai isteri akan bunuh suami isteri tgh acu pisau dkt anak dan ugut kalau x lafaz cerai akan cederakan anak isteri tgh cuba utk bunuh diri dan ugut kalau x lafaz cerai isteri akan bunuh diri,,
0853,December,3/12/2020,0.000998485,0.098850038,0.900151477,negative,Shah Alam,bunuh diri,martial bunuh diri je lah setan,,
0854,December,2/12/2020,0.00246253,0.24379044,0.75374703,negative,Shah Alam,kecewa,bila igt apa yg dia buat selalu ckp kt diri ni takpe allah ada atur kan rezeki lain untuk aku bila teringat try untuk positif kan diri balik selalu berdoa supaya ada rezeki lain untuk diri ini tapi tulah bila syaitan menguasai diri rasa kecewa tu masih ada,,
0855,December,2/12/2020,0.006525394,0.646013973,0.347460634,neutral,Shah Alam,#COVID19,sayangi diri dan keluarga terus patuhi sop dan amalkan kawalan kendiri bagi memutuskan penularan wabak covid credit to mknrasmi,,
0856,December,2/12/2020,0.000397859,0.039388019,0.960214122,negative,Shah Alam,bunuh diri,tw suicide tadi dr cerita ada budak tahun fakulti pengurusan cuba bunuh diri pagi tadi rupanya bila bawak pergi hospital tahap depression and anxiety dia extremely severe punca sebab online class,,
0857,November,30/11/2020,0.004365655,0.432199889,0.563434455,negative,Shah Alam,bunuh diri,erryzach dirrtyterry waduh statement sblm ko bunuh kiteorg baik man bunuh diri je dulu,,
0858,November,30/11/2020,0.003211749,0.317963154,0.678825097,negative,Shah Alam,kecewa,setelah berjaya jual satu barang di carosell sy beli pula barang baru dh tu bila nak abisnya barang kt rumah ni kecewa dgn diri sendiri,,
0859,November,30/11/2020,0.002208622,0.218653529,0.779137849,negative,Shah Alam,sedih,mcm pelik mengaku attention seeker kan kahkah sebabnya dlu ade je member yg pernah cakap post selfies ni dulu narcissistic blabla abang cakap attention seeker blablabla perempuan kena jaga diri keluar la mcm ayat ceramah blablabla mindset diorg buat aku sedih,,
0860,November,30/11/2020,0.000326412,0.000326412,0.967358802,negative,Shah Alam,bunuh diri,bunuh diri tu berdosa ya anak anak,,
0861,November,29/11/2020,0.00096221,0.095258744,0.903779047,negative,Shah Alam,marah,ini tgh rasa nk mrh sbb ttgl jeans fav aidan n pair baju tdo dia kt umah pil sbb td anak buah baik hati tlg lipatkan tp i xp cek ckup ke x yg basuh pg td klu sndr lipat tau la mana xckup kan silap sendiri la tu rasa nak marah kt diri sndr tu,,
0862,November,29/11/2020,0.003528966,0.349367669,0.647103365,negative,Shah Alam,bunuh diri,aaa kiranya amende ni kiranya aaa ccu dengan icu eh dia kira redho akan kira bunuh diri aa itu aaa ke ccu bu er bahagian zakat punya hospital serta kiranya bulan sabit merah punya hospital dan specialist swasta satu dunia antara white house india pakistan bangladesh serta cina,,
0863,November,29/11/2020,0.000631478,0.062516341,0.93685218,negative,Shah Alam,bunuh diri,tapi knowing a friend will treat me as aku yg bersalah sbb diberi peluang utk dirogol mmg aku rasa masa tu bunuh diri jer jalan penyelesaian thats why i said about empathy tu kena ada tak suruh kau mengiyakan tindakan bodoh aku tapi at least kesiankan aku tu jer,,
0864,November,29/11/2020,0.001159943,0.114834369,0.884005688,negative,Shah Alam,bunuh diri,overdose ubat kira bunuh diri jgk ke saja tanya,,
0865,November,28/11/2020,0.000389047,0.038515667,0.961095286,negative,Shah Alam,bunuh diri,reff epl boleh pergi bunuh diri sial semua nak tgk var buto apa var ni pakai time last skali kau reff still ade kuasa nak tentukan foul ke tak tak perlu semua bnd nak tgk var babi kalau semua var reff yg hidup ni pergi bunuh diri sial anjing anak sundal,,
0866,November,28/11/2020,0.000366298,0.036263482,0.963370221,negative,Shah Alam,bunuh diri,soyoulikeart memang masih dalam rawatan pakar di hospital tu cuma bila whats app peguam macam gitu kita pulak rasa insecure dah kenapa sampai nak bunuh diri,,
0867,November,28/11/2020,0.000224074,0.022183323,0.977592603,negative,Shah Alam,bunuh diri,saya tunggu je saat ni nanti kalau mahkamah tolak permohonan fasakh saya nama tuan nama hakim mahkamah syariah adalah punca saya bunuh diri nanti tiba tiba aku rasa macam psychonya ada client macam ni kes baru prosiding pra bicara kot allahu,,
0868,November,28/11/2020,0.00182318,0.180494842,0.817681978,negative,Shah Alam,bunuh diri,dr locum u all ade baca tak berita org nak bunuh diri tu us yg mana ea him dia nak masuk sungai nak bunuh diri tapi lepas nampak buaya dia patah balik tak jadi nak bunuh diri hahahhaahahhahahahahahahahahahhahahaha crack sialla,,
0869,November,28/11/2020,0.001342659,0.132923216,0.865734126,negative,Shah Alam,bunuh diri,umur tahun i banyak kali nak tikam dada i time family tidur tapi masa tu dah sekolah ustazah cakap kalau umur i bunuh diri masuk syurga tapi parent yang tanggung dosa kita then i batalkan niat setiap kali teringat ayat tu,,
0870,November,27/11/2020,0.001772208,0.175448602,0.82277919,negative,Shah Alam,bunuh diri,dulu masa i kecik i selalu doa dekat tuhan ambik la nyawa i ni i tak tahan dah nak hidup pernah rasa nak bunuh diri nak lari rumah semua i kena buat i dah start masak umur i tahun i iron baju adik adik sekolah umur i tahun kemas rumah basuh baju apa semua huhu,,
0871,November,27/11/2020,0.000311265,0.030815238,0.968873497,negative,Shah Alam,bunuh diri,baca pasal luahan seorang mak tentang anak yg depression sampai nak bunuh diri tu not to blame mak atau anak si anak baru tahun dan mak pun bukan jenis yg lepas tangan tp sbbkan luahan tu replies org duk condemn mak samakan diri sendiri dgn budak tu blame their parents,,
0872,November,27/11/2020,0.001219954,0.120775485,0.87800456,negative,Shah Alam,bunuh diri,nak bunuh diri nampak buaya tak jadi hmm,,
0873,November,26/11/2020,0.00201292,0.199279036,0.798708045,negative,Shah Alam,sedih,kdg rasa sedih pn ada sbb orang lain ada ja yg rindu tp aku ada ke tidak sama saja but it s okay kita jaga diri sndiri,,
0874,November,26/11/2020,0.001943113,0.192368205,0.805688682,negative,Shah Alam,sedih,jgn dilayan sedih tu allah senantiasa disisi kita tak kira kita ni siapa wpun yg tak sembab dia ada hikmah disebalik segala kejadian first tgk kelemahan diri lepas tu baiki diri dan teruskan usaha kami doa yg terbaik buat tuan,,
0875,November,26/11/2020,0.000460845,0.045623638,0.953915517,negative,Shah Alam,sedih,dapat tau boss husband masih dalam icu guna alat bantuan penafasan then masih tak sedarkan diri allahu sedih pun ada haishh,,
0876,November,26/11/2020,0.004825351,0.477709705,0.517464944,negative,Shah Alam,sedih,nasib baik tak ada kawan lelaki yang memang close kawan setakat pada nama ada la tu la kot allah nak jaga tetiba tak sedih sebab single ehh semoga diri sendiri keluarga terdekat dan kawan kawan sekeliling dijauhkan dari benda macam ni,,
0877,November,25/11/2020,0.000195331,0.019337744,0.980466926,negative,Shah Alam,bunuh diri,so stress and sad rasa nak bunuh diri pun ada penattt,,
0878,November,25/11/2020,0.002136754,0.211538661,0.786324584,negative,Shah Alam,sedih,ada baca kalau cepat sedih ni ada masalah dengan diri,,
0879,November,25/11/2020,0.000562048,0.055642764,0.943795188,negative,Shah Alam,marah,aku nak maki aku nak maki fuhhhh marah nya rasa sekarang ni bayangkan kalau baba aku diorang buat mcm ni weh panas betul hati ish ni bukan bapak aku pun aku panas ni lect yg teruk pun aku force diri masuk tau,,
0880,November,25/11/2020,0.003498616,0.346363022,0.650138362,negative,Shah Alam,kecewa,united liverpool fans kene ajar fans arsenal bagaiman nak yakin walau dalam saat kritikal hati kene jaga punyalah rasa rendah diri bagus dah tapi sedih juga diri selalu kecewa bangkit coyg,,
0881,November,25/11/2020,0.007332311,0.725898765,0.266768925,neutral,Shah Alam,sedih,aku ingat skill editing aku paling hampeh tp melihatkan skill org lain lg sedih maka layaklah aku bangga dgn diri sendiri,,
0882,November,24/11/2020,0.009508733,0.941364518,0.04912675,neutral,Shah Alam,sedih,i heard berita said mahasiswa perlu biasakan diri dengan sistem pembelajaran atas talian bla bla bla so are you saying that we will not having class like usual until grad ke nanti ergh sedih,,
